SMILES,Valid,QED,MW,logP,RotB,TPSA,HBD,HBA,Adherence,Weight,Model,Prompt,ConstraintLevel,Temperature,TopP,Prefix
CCN1CCC2(CC1)C[C@H]2NC(=O)c1cc2c(s1)CCCCC2,True,0.8575431566620507,332.5130000000002,3.6212000000000018,3,32.34,1,3,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCC1(NC(=O)CCCNC(=O)NC2CCCCC2)CCC1,True,0.6328897934482375,309.4540000000001,2.8474000000000004,7,70.23,3,2,False,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
OC1CCN(c2nnc(C3CCCC3)n2C[C@H]2CCOC2)CC1,True,0.9182948389691644,320.4370000000001,1.9333,4,63.41,1,6,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CN1CCC(Nc2cccc(-c3ncc4n3CCCC4)c2)CC1,True,0.9431015554852616,310.44500000000005,3.392500000000002,3,33.09,1,4,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
c1cc(N2CCC(NCCCC3CCOCCOC3)CC2)ccn1,True,0.8105484208406283,333.47600000000006,2.4733,6,46.620000000000005,1,5,True,0.9999999999999998,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C([CH]Cc1c[nH]c2ccccc12)NCC1CCC(O)CC1,True,0.7942529716366056,299.39400000000006,2.58199,5,65.12,3,2,False,0.9500401558689646,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
[CH]1NCCc2ncn([C@H]3CCO[C@H](c4ccccc4)C3)c2N1,True,0.8945632148113214,297.382,2.6527900000000004,2,51.11,2,5,False,0.950000031857486,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CC(=O)N1CC[C@H](C)c2ccc(S(=O)(=O)N3CCc4cc(C)ccc43)cc21,True,0.794786147222767,384.50100000000015,3.6065200000000033,2,57.690000000000005,0,3,False,0.9500000057221076,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(NC1CCCCC1)C1=CC(C(F)(F)F)C1=CC(C=CC1=NN=C1CCCNc1ccc2c(c1)OCCO2)=NO,True,0.1517423735703602,571.6000000000004,5.340700000000004,10,116.9,3,8,False,0.9176990269616954,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
COc1ccc([C@H]2CCCN2c2nnc(-c3ccsc3)n2C)cc1,True,0.7224843675582805,340.45200000000006,3.8937000000000026,4,43.18,0,6,True,0.9165082440025348,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCC(=O)NC12CC(C(=O)NCc3ccncc3)(C1)C2,True,0.8450133671131936,273.33600000000007,1.146699999999999,5,71.09,2,3,False,0.9130018006286866,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
COc1cc(CN(C)C[C@@H](C)NC(=O)C(C)C)ccc1C,True,0.8396627290256538,292.42300000000006,2.596120000000001,7,41.57,1,3,False,0.9000000089760245,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
Cn1cc(CNC(=O)C(=O)N[C@H]2CCN(C3CCCCC3)C2)nn1,True,0.7536786528261813,334.4240000000001,-0.0454999999999987,4,92.15,2,6,False,0.9000000084772991,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CC[C@H](C)Oc1nc2cc(Cl)ccc2c2nnnn12,True,0.735817856119298,277.715,2.5032000000000005,3,65.2,0,6,False,0.899999999040818,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(NCCc1ccccc1Br)c1nccc2ccccc12,True,0.7695579885215995,355.23500000000007,3.969800000000002,4,41.99,1,2,True,0.8500000000000001,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
[CH](c1nc(-c2ccc3scnc3c2)no1)N1CCCC1,True,0.7402423994408929,285.3520000000001,2.951990000000001,3,55.05,0,6,False,0.8499999973265081,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C([CH]CO)Nc1cc(F)cc(Cl)c1O,True,0.688725227869366,232.618,1.31979,3,69.56,3,3,False,0.8076795917086607,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(c1ccccc1)N1CC[C@H](c2ccccn2)C1,True,0.8230084985349742,252.317,2.7113000000000005,2,33.2,0,2,False,0.8000000111595349,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
Cc1csc(C(=O)N[C@H](C)CCc2ccc(O)cc2)c1,True,0.8845910610048984,289.4,3.5132200000000022,5,49.33,2,3,False,0.7999932617954163,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCSCC(=O)NC[C@H](CO)Cc1cccc(Br)c1C,True,0.7496282945736938,360.317,2.777820000000001,8,49.33,2,3,False,0.7551912646130877,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C1CSC[C@@H](NC2CCC3(CC2)CC3)C1,True,0.7743670790306683,225.4009999999999,3.1944000000000017,2,12.03,1,2,False,0.7500000980685837,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C1CN(CC(=O)NCC2CCC2)CCCN1,True,0.7093978850272629,239.31899999999996,-0.2753999999999996,4,61.440000000000005,2,3,False,0.7500000209193345,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
c1ccc(CN2CCC[C@H](C3CC3)C2)cc1,True,0.7474444304052551,215.34,3.308600000000002,3,3.24,0,1,False,0.7051307652172617,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(C[CH]c1cccs1)NC[C@H](O)c1ccc(-c2ccccc2)cc1,True,0.6705872969966226,350.463,4.207390000000003,7,49.33,2,3,False,0.6622110602939897,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CN1CCC(CNCc2nnc3n2CCC3)CC1,True,0.8511409645362443,249.36199999999997,0.6556999999999995,4,45.98,1,5,False,0.6464099860055867,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CC(C)(CN)NC(=O)Nc1cc(Cl)ccc1Cl,True,0.7942376011437282,276.16700000000003,2.8522000000000007,3,67.14999999999999,3,2,False,0.6071755036618662,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
OCCNC[C@H]1CCCN(c2nnc([C@H]3CCCOC3)n2C2CC2)C1,True,0.7230475000976312,349.47900000000016,1.3052999999999997,7,75.44,2,7,False,0.6000000152103601,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
N=Nc1ccc(C(=O)NCCC(F)(F)F)cc1,True,0.7864818332029824,245.20399999999995,3.031270000000001,4,65.31,2,3,False,0.6000000025902158,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C1CCC(C2CCC3(CC2)OCCO3)C1,True,0.6617813150712072,210.31699999999995,3.109900000000001,1,18.46,0,2,False,0.5616892890915469,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=[N+]([O-])c1ccccc1NC[C@H]1OCCc2ccccc21,True,0.6906532515968408,284.31499999999994,3.320700000000002,4,64.4,1,4,False,0.5499999774363555,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CC(=O)Nc1cccc(NC(=O)N[C@H](C)COc2ccccc2F)c1C,True,0.7360033774182784,359.401,3.6815200000000026,6,79.46000000000001,3,3,True,0.5066088573618776,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CC(=O)Nc1cccc(NC(=O)N[C@H](C)COc2ccccc2F)c1,True,0.7508608166639844,345.374,3.3731000000000018,6,79.46000000000001,3,3,True,0.4933911426381224,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(CCc1nc[nH]n1)NCC1(NC(=O)Cc2ccccc2)CCC1,True,0.6701038993225668,341.41500000000013,1.1351000000000004,8,99.77,3,4,False,0.4500000458929522,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(Nc1ccccc1N1CCCCC1)c1sccc1C(F)(F)F,True,0.8402880427526576,354.39699999999993,5.009500000000003,3,32.34,1,3,False,0.4500000225636444,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
c1cc(O[C@H]2C[C@H]3CNC[C@H]3C2)c2cc[nH]c2c1,True,0.84885306645583,242.322,2.5447,2,37.05,2,2,False,0.4500000008790022,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
[CH](SCCC1SCCS1)N1CCCC1,True,0.687363879389883,248.46199999999996,3.1308900000000017,5,3.24,0,4,False,0.4140158734370652,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCc1nc(C(=O)N[C@H](C)CNC(=O)C2CS(=O)(=O)C2)co1,True,0.7272653702271816,329.3780000000001,-0.4838999999999991,6,118.37,2,6,False,0.4105935085788498,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
NCc1ccc(NC(=O)[C@H]2CC[C@H]2C(=O)O)cc1,True,0.7459608779275276,248.282,1.1945999999999994,4,92.42,3,3,False,0.3999999974097841,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C[C@H]1CCN(C(=O)Nc2cccc3c2OCO3)C1,True,0.8291852571211549,248.28199999999995,2.289,1,50.80000000000001,1,3,False,0.3999999666233075,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CC1CCC(NC2CCOCC2)CC1,True,0.7333540659681899,197.32199999999995,2.3337000000000003,2,21.26,1,2,False,0.3525872232332274,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(C[CH]c1ccccc1)NC[C@H](O)c1ccc(-c2ccccc2)cc1,True,0.676470155770699,344.434,4.145890000000002,7,49.33,2,2,False,0.3377889397060103,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
[CH](NC1CCC2(CCCCC2)CC1)C1NCCO[C@H]1CCOC1CCCCNCCOCC1,True,0.5304059746196471,464.7150000000004,3.9433900000000026,7,63.78,3,6,False,0.3358800095327148,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=S(=O)(NCCN1CCCc2ccccc21)c1ccccc1,True,0.9214399191482876,316.426,2.417700000000001,5,49.41,1,3,True,0.3259344920981245,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
OCCNC[C@H]1CCCN(c2nnc([C@H]3CCCO3)n2C2CC2)C1,True,0.7309265333933948,335.4520000000001,1.2627999999999993,7,75.44,2,7,False,0.2999999796823469,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=S(=O)(NCCN1CCCc2ccccc21)c1ccc(F)cc1Cl,True,0.8811886430540482,368.861,3.210200000000002,5,49.41,1,3,True,0.2954931617207174,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
SC1=Nc2ccccc2[C@H]2C=CC[C@@H]12,True,0.4881306514374257,201.294,3.319700000000002,0,12.36,1,1,False,0.2848769935254251,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
Cc1ccc(Cl)cc1NC(=O)NC(C)(C)CN,True,0.776935756200336,255.749,2.50722,3,67.15,3,2,False,0.2759888653008482,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
[CH](NC1CCC2(CCCCC2)CC1)C1NCCO[C@H]1CCOC1CCCOCCOC1,True,0.6347538187726444,437.6450000000004,3.590190000000001,7,60.98,2,6,False,0.2687040076261718,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
c1cc(O[C@H]2CCCCO2)c2ccoc2c1,True,0.7743105138016716,218.252,3.3382000000000023,2,31.6,0,3,False,0.2499999996004535,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
[CH]1CCC(N2CCCSC2)C1,True,0.5929343446199175,170.301,2.13959,1,3.24,0,2,False,0.2499999019314162,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCSCC(=O)NC[C@H](CO)Cc1cccc(Br)c1,True,0.760350051035566,346.29,2.4694000000000003,8,49.33,2,3,False,0.2448087353869123,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
[CH]1CC(NC[C@H]2COCCO2)C1,True,0.6630216033391397,170.23199999999997,0.35809,3,30.49,1,3,False,0.2361418678268591,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=S(=O)(NCCN1CCCc2ccccc21)c1ccc(F)cc1,True,0.9141488105012712,334.416,2.556800000000001,5,49.41,1,3,True,0.2281514624031748,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C/C=C/c1ccccc1,True,0.5315253963209767,118.17899999999996,2.7197000000000005,1,0.0,0,0,False,0.2281074792544081,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
[CH](NC1CCC2(CCCCC2)CC1)C1NCCO[C@H]1CCOC1NCCCCCCCCCCO1,True,0.441123454428934,492.7690000000005,5.418790000000005,7,63.78,3,6,False,0.2015280057196289,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C#CCCNCC(=O)Nc1cccc(I)c1,True,0.4920183343085467,328.153,1.8426,5,41.13,2,2,False,0.2000067382045837,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
c1cc(O[C@H]2CCNC2)c2ccsc2c1,True,0.8380626702441963,219.30900000000003,2.642000000000001,2,21.26,1,3,False,0.1999999996803628,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
[CH](NC1CCC2(CCCCC2)CC1)C1NCCO[C@H]1CCOC1(C[C@H]2CCOC2)CC1,True,0.566022598881695,433.6570000000004,4.353790000000004,9,51.75,2,5,False,0.1938879771214845,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C([CH]CO)Nc1cc(F)cc(Cl)c1,True,0.8067378852189387,216.619,1.61419,3,49.33,2,2,False,0.1923204082913394,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCCOC(C)C,True,0.527838421936117,102.17699999999998,1.8214,3,9.23,0,1,False,0.1824859834035265,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
c1nnc(N2CCN(C3CCC3)CC2)s1,True,0.7556947671651679,224.33299999999997,1.2126,2,32.260000000000005,0,5,False,0.158962050603901,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=S(=O)(NCCN1CCCc2ccccc21)c1ccc(F)cc1F,True,0.9001261027459377,352.406,2.695900000000001,5,49.41,1,3,True,0.1504208837779833,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CSc1nnc(NCC2CC2)s1,True,0.7568820771356676,201.32,2.0819,4,37.81,1,5,False,0.1500000026734919,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(NCCc1ccccc1Cl)c1nccc2ccccc12,True,0.7947713697002736,310.78400000000005,3.860700000000002,4,41.99,1,2,True,0.1499999999999999,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(CCc1nc[nH]n1)NCC#CCNC(=O)CCn1ccnc1,True,0.5514384609625359,329.36400000000003,-0.7400999999999984,8,117.59000000000002,3,6,False,0.1499999874837403,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCn1cncc1-c1ccccc1,True,0.6803698521781976,172.231,2.5700000000000003,2,17.82,0,2,False,0.1499999874483993,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
Brc1cccc(CN2CCC[C@H](C3CC3)C2)c1,True,0.8119477878430559,294.236,4.071100000000003,3,3.24,0,1,False,0.1353705276870858,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
COc1ccc2cc(-c3ccc(OCC4COc5ccccc5O4)c(Cl)c3)c(C(=O)O)nc2c1,True,0.3930879351969008,477.90000000000015,5.480800000000003,6,87.11,1,6,False,0.1331915329123339,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
[CH](SCCC1SCCS1)c1cscn1,True,0.7518548828044194,262.47,3.582390000000003,5,12.89,0,5,False,0.112913440638627,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
OCCNC[C@H]1CCCN(c2nnc([C@H]3CCOC3)n2C2CC2)C1,True,0.7217735950328598,335.45200000000017,0.9151999999999998,7,75.44,2,7,False,0.100000005107293,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=CNCC1(O)CCN(C(=O)CN2CCCNC2=O)CC1,True,0.5376525916533303,298.343,-1.4987999999999977,5,101.98,3,4,False,0.0999999944202324,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCn1cncc1-c1ccccc1F,True,0.7115120634943886,190.221,2.709100000000001,2,17.82,0,2,False,0.0999999916322662,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
Cn1cc(CNC(=O)C(=O)NCCc2ccn(C)n2)nn1,True,0.6536633159057799,291.315,-1.4762999999999986,5,106.73,2,7,False,0.0999999915227008,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCc1ccccc1NC(=S)NC[C@H]1CCCCO1,True,0.8292448371613227,278.421,3.1045000000000016,4,33.29,2,2,False,0.0999999910239755,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
COc1ccc([C@H]2CCCN2c2nnc(-c3ccsc3)n2C)cc1OC,True,0.6816739233846468,370.4780000000001,3.902300000000003,5,52.41,0,7,True,0.083491755997465,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CC1(C)CCC1=CC1C=C(C(=O)NC2CC2)C1=CC(C=CC1=NN=C1CCCNc1ccc2c(c1)OCCO2)=NO,True,0.1118361107811509,555.6790000000003,5.354500000000004,11,116.9,3,8,False,0.0823009730383046,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
Clc1cccc(CN2CCC[C@H](C3CC3)C2)c1,True,0.7838668995718092,249.78499999999997,3.9620000000000015,3,3.24,0,1,False,0.0809980301392,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(Cc1ccccc1)Nc1ccccn1,True,0.8475056653071863,212.252,2.2628000000000004,3,41.99,1,2,False,0.0785006769564524,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
[CH](SCCC1SCCS1)c1ccccc1,True,0.7262838310090179,255.453,4.125890000000003,5,0.0,0,3,False,0.075280266986017,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CNCc1nccn1Cc1ccccc1,True,0.8148087785308337,201.273,1.6507999999999998,4,29.85,1,3,False,0.0752756169419104,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
Fc1cccc(NC(=S)NCc2ccccc2Cl)c1,True,0.8378686588580164,294.78200000000004,3.965700000000002,3,24.06,2,1,False,0.0551977730601696,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
NCCCCCC(=O)OCCc1c(Cl)cccc1Cl,True,0.5895359851554951,304.217,3.598200000000003,8,52.32000000000001,1,3,False,0.0551977730601696,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CC1(C)CNCCN1C(=O)CCNCc1ccccc1,True,0.7979861012217792,275.396,1.3767000000000005,5,44.370000000000005,2,3,False,0.0507223195778655,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCOC(C)(C)CNC(=O)NCCc1ccccc1S(=O)(=O)CC,True,0.7098439728985964,356.4880000000001,2.137,9,84.5,2,4,False,0.050000000479591,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CC1(C)CO1,True,0.3853895193029141,72.107,0.7952,0,12.53,0,1,False,0.050000000479591,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
c1cc(O[C@H]2CO[C@H]3OCC[C@@H]32)c2ccoc2c1,True,0.8162198911464217,246.262,2.5730000000000004,2,40.83,0,4,False,0.0499999999200907,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C1CN2CCC1C[C@H](NC1CC1)C2,True,0.6872067447318126,180.295,1.2227,2,15.27,1,2,False,0.0499999999200907,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
NCCCCC(=O)N[C@H]1CCSc2ccccc21,True,0.8032905182071662,264.394,2.468700000000001,5,55.120000000000005,2,3,False,0.0499999972101162,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
NCCCCC(=O)N1CCCC1,True,0.6324020414397827,170.25599999999994,0.7378,4,46.330000000000005,1,2,False,0.0499999972101162,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CC(=O)N1CC[C@H](C)[C@H](CNCC#Cc2ccc(F)cc2)C1,True,0.6860760798880757,302.39300000000003,2.2713,3,32.34,1,2,False,0.0499999942778923,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
[CH]1CO1,True,0.3526493308967861,43.045,0.17839,0,12.53,0,1,False,0.049999968142514,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C([CH]Cc1c[nH]c2ccccc12)N(CCO)Cc1cccnc1,True,0.7012940700723944,322.38800000000003,2.3307900000000004,7,69.22,2,3,False,0.0499598441310353,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C/C=C/c1ccccc1[N+](=O)[O-],True,0.4964573635163278,163.17599999999996,2.627900000000001,2,43.14,0,2,False,0.0456214958508816,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C1=NSNCCSSCCSCCOCCCCC1,True,0.5316647567267565,340.6050000000002,3.915200000000003,0,33.620000000000005,1,7,False,0.043206792477693,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CN1CCCC2(CCOCC2)C1,True,0.5447653240391375,169.26799999999997,1.5088,0,12.47,0,2,False,0.0376378084709552,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCC(C)(C)C(=O)N(CCc1ccc(Cl)cc1)C[C@H](O)C(F)(F)F,True,0.7908548445412262,365.823,4.0705000000000044,7,40.540000000000006,1,2,False,0.0362758797934478,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
Fc1cccc(NC(=S)Nc2c(F)cc(Br)cc2Br)c1,True,0.6431527344184373,422.092,5.298700000000001,2,24.06,2,1,False,0.0064400849169461,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCN(c1ccc(-c2nn[nH]n2)nc1)C1(CN2CCOCC2)CC1,True,0.8446349831110588,329.4080000000002,0.9528,6,83.06,1,7,False,0.0010027907611859,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
c1nc2c(cc1NCCCC1OCCCO1)CCCC2,True,0.839795762824402,276.38,2.915500000000001,5,43.38000000000001,1,4,False,2.0378845410391462e-16,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
c1cc2c(cc1NCCC1CCCOCCOCC1)OCCOCCOCCOCCO2,True,0.7452586409543779,453.5760000000004,3.142900000000001,4,76.64000000000001,1,8,False,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,ultra_tight,1.0,0.9,multi_prefix
c1nc(OC2COC2)ncc1NCCC1CCCCOCC1,True,0.8694458832621946,307.3940000000001,2.263000000000001,6,65.5,1,6,False,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,ultra_tight,1.0,0.9,multi_prefix
CN(C(=O)c1ncc(Br)cc1O)[C@H](CO)c1ccccc1,True,0.8870224123254771,351.20000000000005,2.3553000000000006,4,73.66000000000001,2,4,False,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,ultra_tight,1.0,0.9,multi_prefix
O=C(c1ccc2ncsc2c1)N(CCO)Cc1ccccc1,True,0.7878882519721874,312.39399999999995,2.931000000000001,5,53.43000000000001,1,4,False,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,ultra_tight,1.0,0.9,multi_prefix
Cc1cccc2nc(NCCNC(=O)c3ccc4c(c3)OCO4)oc12,True,0.6953153365191248,339.3510000000001,2.7068200000000004,5,85.62,2,6,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,ultra_tight,1.0,0.9,multi_prefix
CCOCC1CC1,True,0.5210253117936094,100.161,1.4329,3,9.23,0,1,False,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,ultra_tight,1.0,0.9,multi_prefix
CCOCCNC(=O)c1cc(Cl)ccc1I,True,0.6528270738490256,353.587,2.7109000000000005,5,38.33,1,2,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,ultra_tight,1.0,0.9,multi_prefix
O=C(NCc1cnn(-c2ccccc2)c1)NCc1ccccc1F,True,0.7577967540807216,324.35900000000004,3.010800000000001,5,58.95,2,3,False,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,ultra_tight,1.0,0.9,multi_prefix
O=C(NC[C@H]1CCC=CCCC1)C(=O)N1C[CH]CC1,True,0.6084434181749526,263.36099999999993,1.67569,2,49.41,1,2,False,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,ultra_tight,1.0,0.9,multi_prefix
O=C(C[CH]c1ccccc1)Nc1ccc(N2CCC2=O)cc1,True,0.8615220337258019,293.346,3.004490000000001,5,49.41,1,2,False,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,ultra_tight,1.0,0.9,multi_prefix
O=C(C[CH]c1ccccc1)N[C@H](c1ccccc1)C1CCCC1,True,0.8248135218055724,306.4290000000002,4.676790000000004,6,29.1,1,1,False,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,ultra_tight,1.0,0.9,multi_prefix
