SMILES,Valid,QED,MW,logP,RotB,TPSA,HBD,HBA,Adherence,Weight,Model,Prompt,Temperature,TopP
CCCCc1nc(-c2ccccn2)nc(N2CCCC(CCC(C)C)C2)c1CCOCCC(CO)C1CCCCCC1COc1ccc2c(c1)c(-c1ccccn1)cn2CC(=O)N1CCCC1CC(Oc1ccc(Cl)cc1)C(=O)NCC,True,0.035589849634189444,1137.9519999999995,13.001899999999985,28,157.06,2,12,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
C#CC(=CC=CCNCC[NH+]CC(O)Cc1cc(N2CCCC2=O)ccc1CNC(CCNC(=O)c1ccccc1Cl)Oc1c(CCCC)cc(C)cc1CCn1c(-c2ccc3c(c2)NC(=O)C3)cc(C(=O)[O-])c1C)c1ccn[nH]1,True,0.01229800762815631,1101.7699999999995,6.148640000000007,29,221.36999999999998,7,12,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCCNC(Nc1ccc2c(c1)OCCCO2)=[NH+]Cc1ccccc1CNC=CC=NCC(C)NC(=O)c1ccc(NC(=O)COc2ccccc2Cl)cc1Cc1ccc(CC(=O)Nc2ccccc2-n2ccnn2)c(C)c1CCN,True,0.013907313601233316,1142.8269999999998,8.00222000000001,27,234.13999999999996,8,12,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCc1ccc(S(=O)(=O)NCC(=O)Nc2cccc(Br)c2)cc1COc1ccc(C)cc1-c1ccc(F)cc1C[NH3+],True,0.15878432800382242,669.637,6.1441200000000045,13,112.14,3,4,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCc1ccc(NC(=O)COC(=O)c2ccco2)cc1Cl,True,0.7742519041972804,335.78700000000003,4.071100000000003,7,68.53999999999999,1,4,True,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCOC([O-])c1ccc(F)c(CSc2ccccc2Cl)c1Cc1ccc(C(=O)CCC2CCCO2)c(C)c1COCC(C)CNC(=O)C(C)C([NH3+])c1ccccc1COc1cccc(C=NNC(=O)CC(=O)NCc2ccccc2)c1,True,0.008097212281019974,1156.8589999999997,10.221819999999997,31,204.35000000000002,4,11,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
C=C(OCc1noc2ccccc12)C(=CC=CCC1CCCC[NH+]1C(COC(C)=C(CN1Cc2cn(-c3ccccc3)nc21)N=CCCC1CC(=O)NC(CC(C)C)C(=O)N1CCCCC)C(=O)Nc1ccccc1N)C(=O)[O-],True,0.010287660739214503,1077.3409999999997,7.134600000000008,27,227.01000000000002,4,14,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCCCNC(=O)N1CCCC1C=NC(C)=CC(=NCC1CC(CCc2ccc(C[NH2+]CC3CCCC3C#N)cc2CC(C)(C)C)N(C(=O)C2CCN(C(=O)CNC(=O)Cc3ccccc3)CC2)CC1[NH3+])n1cccn1,True,0.04722099481914739,1069.4979999999996,6.508380000000012,23,212.64,4,9,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCc1ccc(C(C)[NH2+]C2CC(C)C(C)C2)cc1Br,True,0.7528397206697613,353.36799999999994,4.850700000000004,6,16.61,1,0,True,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCOc1cc(OC)c(C(Cl)c2ccc(Br)s2)cc1OCCc1cccc(Oc2nc(Cl)ncc2N)c1OC(Nc1cccc(C(F)(F)F)c1)c1ccccc1NC=NN=NCCCNC(=O)C=CC=C(Cl)CNC(C)=O,True,0.002831558217242002,1231.4209999999998,13.802899999999982,29,217.29000000000002,5,14,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCCc1oc(-c2ccc(OC)cc2OC)c(C(=O)OC)c1C(=O)OCCCc1cccc(CC)c1NC(=O)C(C)N(c1ccc(C(C)(C)C)cc1)S(C)(=O)=O,True,0.0717702271421602,819.0300000000002,8.925800000000004,19,150.68,1,10,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCOCC(O)CNc1ncnccc(C(F)(F)F)ccc1OC1c2ccccc2N=CN1CC1(O)CCCCC1COc1ccccc1C(CNC(=O)c1ccc(Br)cc1)[NH+](C)CCC=CC(C)=CCCCC(=O)N(C)CCCl,True,0.019881211521782845,1207.6949999999995,10.380899999999997,29,175.41,5,12,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCCOC(=O)c1ccc(N=CCC(=O)Nc2ccccc2C)cc1CC1(C)C=CC2=C(CC(C(C)C)=CC3CCC=C23)C1OC(NCCOCc1ccc(Cl)cc1)NCc1ccc(Br)cc1Cc1ccccc1CNN=NC,True,0.007363467815505587,1177.77,15.169119999999971,28,147.03000000000003,4,10,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCOc1ccc(CN(C)C(=O)CN(C2CCCCC2)S(=O)(=O)c2ccccc2Cl)cc1CCc1ccc(OC)c(N(CC)C(=O)[O-])c1COc1ccccc1C=CC(=O)c1c([O-])c2cccc(OC)c2[nH]c1=O,True,0.03422738240846614,1075.6779999999999,8.863100000000006,24,210.96999999999997,1,12,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCCOc1cc2c(cc1CNC(=O)CN1C(=O)c3ccccc3C1=O)OC(C)C2CC1CCC(NC2C=CS(=O)(=O)C2)C1CCCN(CC)C(=O)c1ccc(NC(=O)C(C)NC(=O)c2cc(Cl)ccc2OC)cc1,True,0.038681122059895164,1093.7409999999995,8.079200000000009,24,218.85,4,12,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCOc1cc(C(C)C)ccc1N1CCN(C(=O)c2cn(Cc3ccccc3)nn2)CC1COc1ccc(NCC[NH+]2CCSCC2)cc1Cl,True,0.14066838810807025,747.4299999999998,5.735700000000005,16,89.19,2,9,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCn1c(NCCc2ccccc2)[nH+]c2c(CCCCOCCNc3cc(F)cc(F)c3NCOc3ccccc3C3C=C(c4c(O)c(OC)cc(OC)c4OC)NC(=O)C3C(=O)[O-])cccccccc21,True,0.019806364129333773,1015.1680000000002,8.564500000000006,26,190.77,5,13,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCOCCCC1NC(=O)C2c3cc(C(C)(C)C)cc(C)c3OC(C)C2(C)C1=O,True,0.6308300858074576,429.6010000000003,4.827720000000005,7,64.63,1,4,True,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCOCc1ccccc1-n1c(N)nc2ccccc2c1=O,True,0.7067500081494074,323.3960000000001,3.284600000000001,6,70.14,1,5,True,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCOC(Nc1ccc2c(c1)COC2)c1cccnc1OC1C(=O)C(N2CCN(c3ncccc3C(F)(F)F)CC2=O)=C1NC1CCCC1,True,0.23633037900899342,692.7389999999999,5.485600000000005,12,118.15,2,10,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCOCCN(CC1CC(C)(CO)[NH2+]C(C)(C)C1CCOC(=O)C(C)(CCC1OCCO1)c1ccccc1CC1(C)CC2N(C(=O)C3COCCCN3C(=O)[O-])CC21CC=CC=CCNC(C)c1ccccc1)C1CC1,True,0.04811678878316075,1082.4779999999998,6.478100000000013,28,179.01000000000002,3,12,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CC=CNC(=O)N(C)CC=CC=CCc1cc(C[NH+]2CCCCC2)ccc1CNC(=O)C(Cc1c(CC2CCCC2([NH3+])c2cc(C(C)C)cc(F)c2CCCC)ccc(C)c1C([NH3+])c1cccc(Br)c1)NC(=O)c1ccccc1,True,0.034171752784704995,1138.3889999999997,10.23012,24,150.26,6,3,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCOCCC(CC(=O)[O-])ONC(=O)c1ccc(O)cc1CNC=NC(C)=C(C(=NCc1ccc(C(=O)Nc2ccc(OCC(N)=S)cc2)cc1OC([O-])Cc1ccc2c(c1)CNC2=O)NC(C)(CO)CO)[N+](=O)[O-],True,0.006776863846036064,1070.148,1.4051000000000053,30,366.04,9,18,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCCCCCCCCCCCCCCCCOCCCOc1ccccc1C1OC(C)(C)OC1CC(=O)OCOC(CCS(=O)(=O)c1ccc(Cl)cc1)N1CCCCCC1CCCC(COC)NC(=O)CCC(C)CCCCNC(=O)C(C)NCC,True,0.032217691111611754,1290.2849999999994,15.314099999999971,52,189.29,3,14,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
C#CC=CC=Cc1ccc(C(=O)CCc2ccccc2OCOc2cc(O)ccc2C(=O)N(CC(N)=O)CC(C)Cc2ccccc2-c2c(C)c(=O)c(C(=O)NCc3ccc(-n4nc(C)cc4C)nc3)cn2CCCCCCC)c(OC)c1,True,0.01320114179673923,1120.3609999999992,10.875559999999991,29,210.19999999999996,3,13,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCc1nc(-c2ccc(Cl)cc2)sc1C(=O)NC1CCS(=O)(=O)C1CCCCOc1ccc(C(=O)Oc2ccc(CC(C)=O)cc2)cc1Cc1cc(Cl)cc(CBr)c1OCc1ccccc1Br,True,0.03046679115378956,1139.8529999999998,13.172199999999977,22,137.96,1,10,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCCCc1ccc(N)cc1Oc1cc(Cl)ccc1Cl,True,0.4623865979994428,338.278,6.490700000000004,7,35.25,1,2,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCCCNC(=O)NC(=O)CN(CC(=O)[O-])c1cccc(C)c1CCCC(O)CCCOc1ccc(S(=O)(=O)[O-])cc1CC(C)CC(C[NH2+]Cc1ccc(-n2ccnc2)cc1)C(=O)[O-],True,0.04328348002724471,933.1379999999999,2.2884200000000074,30,262.78999999999996,4,14,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCC(C)(C)C1=NC(CNc2c(F)cc(F)cc2Cl)=C[SH]1Cc1ccc(-c2nnc(NC(=O)COc3ccccc3F)s2)cc1OC(Nc1ccccc1C=Nc1ccccc1)c1ccc(OCc2ccccc2)c(Br)c1,True,0.02672835566934586,1187.649,16.658299999999976,24,131.35000000000002,4,11,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCN(c1ccccc1)S(=O)(=O)C1CCCNC1COC(NC1CCCC1)c1ccc(N2CCCCS2(=O)=O)cc1COc1ccc(C=C2SC=C(c3ccccc3)N2CC2COCCOCCOCCOCCO2)cc1CN(C)C=O,True,0.05290967638127754,1215.6119999999999,8.899300000000006,23,186.97999999999993,2,16,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCc1c(CC#N)cccc(C[NH3+])csc1Cc1cc(C)cc(CC[NH2+]CCCCC(F)(F)F)c1CCOC(=O)C1CCN(C(=O)c2cccc(S(=O)(=O)N3CCOCC3)c2)CC1Cc1ccc2[nH]c(CCl)nc2c1,True,0.03114553002291086,1120.8459999999998,8.503700000000007,24,189.94,3,9,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CC=C(C)C=CCc1ccc(NC(=O)c2ccc(F)c(F)c2)ccccn1CCC([O-])Oc1cc(N(C)CC2CCCC(C)C2C)ccc1OCOC(=CC=CCCCC)C(C)(O)CN1CC2CCCCC2C1=O,True,0.03928886838904743,1020.3359999999992,12.254699999999984,24,128.56,2,9,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CC=CN=CCCc1ccc(OCCC2C(COCCOC3CCN(c4ccc(F)cc4CN4C(CCCC)C(C(N)=O)=C5C=C(CC(=O)Nc6ccc(Br)cc6)C=CN54)CC3)CCCN2c2ccc(N)cc2C(F)F)c(OC)c1,True,0.029615315962482926,1166.2379999999994,12.223199999999991,27,160.45,3,12,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCc1cc(OCC(=O)NC(C)(C[NH3+])C2CC2)cc(C)c1Cl,True,0.7164557551837373,353.9140000000001,2.8966200000000013,9,65.97,2,2,True,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCC(C)C1CCN(c2nc(C[NH3+])cs2)CC1CN1CCC(C(=O)N2CCCC3NC(=O)C=CC32)CC1=O,True,0.4728188669150618,571.8120000000004,2.4380000000000024,9,113.49000000000001,2,6,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCOc1ccc(NC2CC(=O)N(c3ccc(O)cc3)C2=O)cc1COc1ccc(NC(=O)C(C)Oc2ccc3c(C)cc(=O)oc3c2)cc1Cc1cc(F)ccc1CNC(=O)c1ccccc1C#CC[NH3+],True,0.022686732806406092,1001.1009999999997,7.968220000000008,19,213.38000000000005,5,11,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCOc1ccc(N2C(=O)C(=O)C(=C([O-])c3cc(Cl)ccc3OC)C2c2cccc(OC(C)C)c2)cc1Cl,True,0.1189072889851953,583.4880000000002,6.396700000000006,10,88.13000000000001,0,6,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCN(Cc1ccccc1)C(=O)c1cc(Cl)ccc1OCCN(C=NC=CC(=NCN(Cc1cccc(N)c1)c1nccnc1C(N)=[NH+]OCc1ccccc1C[NH+]CCCNCC=Cc1nnnn1N)C(=O)NCC(C)C)c1ccccc1,True,0.007128432966746442,1186.891999999999,4.61990000000001,35,288.1099999999999,7,17,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
C=CC=CC=CC[NH+]CCCNC(=O)C=C(F)C=CC=NNCc1ccccc1CNC(=O)N(Cc1ccc(F)c(F)c1)C(=O)C=CCOc1cc(C)ccc1N(CCCCCCCCCC)CCNS(=O)(=O)c1ccc(C)cc1[N+](=O)[O-],True,0.007139428863735674,1166.4219999999991,9.92794,38,220.27999999999997,5,12,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCC1C=CC(N)=CC(C(=O)NC2C(C)(C)C2(C)C)=C1F,True,0.833693255027723,306.425,3.589500000000003,4,55.120000000000005,2,2,True,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCOc1ccc(Cl)cc1CN1CC[NH+](CC(=O)N2CCC(F)(F)CC2)CC1Cc1c(F)cccc1NC=C(C(=O)[O-])C(C)=NCCOCCCC[NH2+]CCOc1cc(Cl)cc(Cl)c1CC(=O)CC1CCCCC[NH+]1C(C)CC,True,0.03071451648563956,1193.7619999999995,6.607800000000009,32,158.32,4,10,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCCC(CC)C(=O)N1CCCC(C)(C)C([NH2+]C)C1CCNC(=O)CNC(=O)c1cc(Cl)ccc1Br,True,0.2852282434114557,615.0770000000002,4.5241000000000025,13,95.12,3,3,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCc1ccc(-n2cc(C(=O)CC[NH3+])c(C)c2C)cc1OC(NCCc1ccccc1)N1CCC2(CCN(CC(F)(F)F)C2=O)CC1,True,0.16039900888560069,682.852,5.622940000000006,15,94.44999999999999,2,6,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCCCCCC(=O)N(CCOCc1cc(C(C)(C)C)ccc1C(=O)CCC(=O)Nc1cc(Cl)ccc1OCCCC)CC(=O)N(CCc1c[nH]c2ccccc12)Cc1ccccc1OC,True,0.016742715910491614,1272.2069999999997,19.00629999999999,49,156.57,2,9,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
C=CC(F)=CC=CCOc1c(CNCC(C#N)C(C)C)cccc1CC1CN(c2ccc(N3CCN(C4CCCC4)C3=O)cc2F)CCN1C(=O)OC(C)(C)Cc1ccccc1C(C[NH+](C)CCC(C)(C)O)C(=O)OCCCC,True,0.03642094948814527,1093.4349999999993,9.863879999999998,28,152.35,3,10,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCOC(C=C1CCCCC1)NC1c2ccccc2CC1Cl,True,0.44273827763625634,333.903,5.124000000000005,6,21.259999999999998,1,2,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCOC(CCC(=O)c1cccs1)NCc1ccc(F)c(F)c1CCCCNC(=O)C1CCCN(C(=O)c2ccc(N3C(=O)CCC3=O)cc2)C1CN(Cc1cccc2ccccc12)C(=O)C(C)CCC[NH2+]Cc1ccccc1,True,0.01810851341463126,1110.4019999999996,9.9069,29,162.04000000000002,3,9,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
C=CC=CNCCCc1cc(NC(=O)CSc2nc3ccccc3c(=O)n2C(C)C)sc1C(=O)OCCNc1c(C(=O)N(COc2cccc(O)c2C(=O)NCC(C)(C)C(=O)NCCCC)CC2(O)CCC2)cccc1[N+](=O)[O-],True,0.003356493926563166,1124.3529999999996,7.94030000000001,30,285.69,7,18,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCCCOc1ccc(CNc2ccc(C)cc2C)cc1Br,True,0.48493345469869686,390.36500000000007,6.637140000000005,9,21.259999999999998,1,2,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCCCc1c(C([NH2+]Cc2nn(C)c(Cl)c2CNc2ccc(Cl)cc2CCOC(=O)C=Cc2cccc(O)c2C(C)=O)c2ccc([N+](=O)[O-])cc2)[nH]c2ccccc12,True,0.014712037313258645,852.8400000000001,9.411600000000002,20,168.99,4,9,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCCC(C)CS(=O)(=O)NC(C)(CO)CNc1cc(C(F)(F)F)ccc1SCC(=O)Nc1ccccc1CCCC,True,0.02096283410274976,1375.8949999999988,19.317399999999992,62,218.71999999999997,4,14,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCc1ccc(C(=O)N2CC[NH+](Cc3ccccc3)CC2)cc1NC(=O)C=CC=COCc1ccc(C(C)(C)C[NH2+]CC(O)COCC=NC=C=N)cc1COC=CC=CCC=CC=CC(=O)NCCNC(=O)C1CCCCCC1,True,0.008141309861604178,1123.4939999999997,7.138570000000012,34,212.79,7,10,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCC1CN(C(=O)C(C)(C)C)CC1CCCCCCC=CC=C(C#N)C(=NCOc1ccc(Cl)cc1NC=CC(=NC=NCC(C)c1ccccc1N)C(=O)Nc1ccccc1Cl)SC(C)c1nc(-c2ccccc2)no1,True,0.011361464883851846,1126.3129999999999,15.34977999999997,27,196.47999999999996,3,12,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
C=CNC=CC=CC(=O)NCC=CC=CCCC(C)CNC(=O)C(C)[NH2+]C(C)CC(C)CCC1C(CCc2c(NCc3cccc(O)c3)cccc2OCC(C)CCCC)C(O)CN1C(=O)N1CC(C(=O)[O-])CC2CCCCC21,True,0.02686512019460553,1092.521,8.26480000000001,33,212.24,7,10,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCCCc1ccc(OCC(C)(C)C[NH2+]C(C)(C)C)cc1COc1ccc(OC)c(Nc2ncnc(NCc3ccncc3)c2[N+](=O)[O-])c1CCCCCCN(C)CC(C)([NH3+])COCN(C)C(=O)C=CC=CCNC(=O)CO,True,0.006425720861716403,1112.4719999999993,7.301500000000012,38,259.92,6,15,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CC=CC(=O)N1C(C)(C)CCC([NH3+])CC1(C)CC1CCCCC1(Nc1ccc(Br)cc1Cl)C([O-])Oc1cc(O)ccc1C(CC(N)=O)NC(=O)C(=O)CNC(=O)C(COC(CCCC)c1ccccc1)NC(=O)CC(C)(C)C,True,0.024625502062222297,1165.7089999999994,7.628000000000008,25,269.19,7,11,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCCC1COCC[NH+]1CCC1CCC[NH2+]C1CNC=Cc1cccc(OCC#N)c1Cc1ccc(F)c(C(Br)c2cc3cc(Cl)ccc3o2)c1F,True,0.07592532131240275,826.2670000000002,7.498280000000009,17,88.47000000000001,3,5,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCc1cc(C)c(NC2CC(C)OC(C)C2)c(C)c1COc1ccc(C(=O)N2CCN(c3cc(-n4cncn4)nc(C)n3)CC2)cc1OCCN(Cc1ccsc1)c1ccc(C(F)(F)F)cc1NCN(C)C,True,0.06623738087367875,1038.2989999999995,10.331359999999998,21,138.27,2,15,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCc1c(OCC(F)(F)F)cccc1[N+](=O)[O-],True,0.5853734432767735,277.242,3.8785000000000034,6,52.370000000000005,0,3,True,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCOC([O-])CCCNC(=O)C1N=CN(Cc2ccccc2)N1CC1CCC([NH3+])CN1C(=O)c1cn[nH]ccncc1COCCCNC=NC(=CC(=NCC(=O)C=CC(=NC)Nc1ccc2[nH]ncc2c1)c1ccccc1)NCCC(C)C,True,0.009942361439666217,1162.4589999999992,4.873800000000014,32,297.9,7,16,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCOc1cc(Cl)ccc1OCC=CC=C(OCc1ccccc1C(=O)N1CCC(C(=O)N2CCCc3c(N)cccc32)CC1CC(C)C(C[NH3+])C(=O)Nc1cccc(OCCO)c1)c1ccc(CC(C)([NH3+])CCO)cc1C,True,0.012695752336344205,1115.8539999999994,8.622220000000002,27,228.39999999999995,6,10,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
C#CC=CC=CCc1cc(OCCCC(=O)N2CCCCC2C)ccc1OCCc1cc(Cl)ccc1C(O)C[NH+]1CCNC(=O)C1C(C)Cc1cc(-c2ccc(C(=O)N3CCC(Cc4ccccc4)CC3)cc2)ccc1OCCCC,True,0.0286381442163569,1116.9049999999995,11.045899999999994,26,122.07999999999998,3,7,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCN1CCCC1C[NH+](C)CCCn1ccc(N)c1C(=O)[O-],True,0.6095454056945855,336.4800000000001,-0.3968999999999964,10,78.75999999999999,2,5,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
C=CNCOCCOc1ccc(C[NH2+]C(C)C(C)C)cc1OCC1CCCCC1(NC(=O)C1CC1c1ccccc1)C(=O)OCc1cc(-c2ccc(-c3cccc(C4CCCCC4)c3)c(C)c2)ccc1C(=O)NCCCC,True,0.0231518271350786,1046.4269999999997,12.071619999999989,27,140.83,4,8,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCc1ccc(NC=NC(=NC(=NC)N2CCOCC2)N2c3ccccc3CC2C)cc1OC(CCc1ccc(Cl)cc1)NCc1ccccc1C[NH+]1CCOCC1CCNC=NC(C)=CC(=NCC)N1CCOc2ccccc2C1,True,0.02287845289562408,1146.9469999999994,9.384,22,148.97,4,8,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCNC=CC(=NC(=NCCC([NH3+])Cc1cccc(F)c1N(C)C(C)CCCc1cc(Cl)ccc1OC=CC=CC(=NCCOC(=O)CCC[NH+])C(=O)NC1(C(=O)[O-])CCCCC1)C(C)C)N(C)Cc1csc(Br)c1,True,0.013896581976858767,1166.7649999999992,7.77780000000001,32,211.79000000000002,3,11,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCc1ccc(C(O)CC2NC(=O)NC2=O)cc1CCCCCN(C)c1ccc2c(c1)NC(=O)C2[NH3+],True,0.20340868178319135,522.6700000000003,2.745,13,138.41000000000003,5,5,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCNCCCNCC=CC=CC(=O)Cc1ccccc1C(=O)NCCC(=O)NC(Cc1ccco1)Cc1cc(-c2cc(C(=O)[O-])nc(NC(C)C)n2)ccc1C[NH2+]CCCCCCN(CC1CCN(C)C1=O)C(C)CCCC,True,0.01568652901019692,1115.5189999999986,6.586700000000012,41,230.57000000000005,6,13,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCOC1CCCC=C1c1ccccc1OCCCc1ccc(CCC(CC)CNc2ncccc2[N+](=O)[O-])cc1CCCNC(=O)C=CC=CCNC(=O)C[NH+]CCC1CCC(C)(C(=O)Nc2ccc(NC(=O)CC)cc2)NC1=O,True,0.007662252643697771,1124.4379999999994,8.723600000000003,34,247.61999999999998,7,12,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
C=CC=CC=CC(=O)OCCc1cc(C2(C(F)(F)F)COC2)ccc1CC(C)(C)Cc1cc(-n2cnnn2)ccc1NC(=O)COCCCOc1cc(C(C)NC(=O)NC(C)c2cc(C)cc(C)c2)ccc1OCCCC,True,0.018798057879323836,1064.2599999999995,11.029439999999992,28,177.05,3,12,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCC1=NC=C(C2C=C(N)C(=O)N2)[SH]1OC(NCC(O)COc1cccc(C(F)(F)F)c1Cl)c1ccc(F)cc1F,True,0.11310377435006369,649.0820000000002,5.382600000000004,13,118.2,5,7,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCC(C)NC=NC(=NC(=NCCC(CC)NC(=O)NCCCN1CC[NH+](Cc2ccccc2)CC1COC(=O)c1ccc(NC(=O)CN(CC2CCCO2)C(=O)c2ccc(Cl)s2)cc1CO)N1CCCCC1)NCC[NH+](C)C,True,0.02144170306002358,1162.9889999999998,4.066400000000014,29,222.79999999999998,8,10,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCCCN(CC(C)OCc1noc(C)c1COc1cccc(C(=O)OCC(=O)Nc2ccc(Cl)cc2C(N)=O)c1CC1(C)CN(C(=O)CCNc2ccccc2F)CC1[NH3+])C(=O)C(C)Sc1nc(N)cc(N)n1,True,0.014756549632548965,1089.7129999999997,6.201820000000006,27,301.09,6,16,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCC1(C)CN(C(=O)CN2C(=O)COc3ccccc32)CCC1[NH3+],True,0.8632970841389946,360.47800000000007,1.4513,5,77.49000000000001,1,3,True,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCOc1cccc2c1C(=O)c1c([O-])c3c(c([O-])c1C2=O)CC(O)(CC(OCC(COC(=O)[O-])C(=O)NCCCN(CCOC)S(=O)(=O)c1c(C)cc(C(=O)[O-])cc1C)C(O)C(C)O)CC3=O,True,0.04813762488281431,983.0109999999999,-1.0348599999999888,24,341.68,4,19,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCC(C)(C)C1CCC2(CC1)NC(=O)N(CC(=O)N1CC(O)(C(N)=O)C1)C2=O,True,0.5206148044876754,422.52600000000024,0.742200000000002,7,133.04,3,5,True,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
CCCCc1ccc(NC(=O)CSc2nnnn2-c2ccccc2C(C)C)cc1CC(=O)c1ccc(CCCCCCN2CC[NH+](Cc3ccccc3)CC2)cc1CC1CN(C(=O)c2ccc(OC(F)F)cc2)CC(C(=O)[O-])O1,True,0.029424144299445208,1099.3589999999995,7.591700000000008,27,176.35,2,13,False,1.0,ChemGPT-4.7M,fallback_generic,1.0,0.9
